
Box(-inf, inf, (111,), float64)
global_step=59860, return_per_episode=99.453369140625
global_step=59969, return_per_episode=391.7205505371094
global_step=60041, return_per_episode=283.9127502441406
global_step=60228, return_per_episode=613.0453491210938
global_step=60674, return_per_episode=1344.0035400390625
global_step=60690, return_per_episode=43.12553024291992
global_step=60853, return_per_episode=469.7211608886719
global_step=60916, return_per_episode=212.12135314941406
global_step=60976, return_per_episode=199.36520385742188
global_step=61086, return_per_episode=334.24517822265625
global_step=61351, return_per_episode=833.1381225585938
global_step=61393, return_per_episode=146.51197814941406
Time Taken: 362
global_step=61479, return_per_episode=259.6390380859375
global_step=61600, return_per_episode=313.5229187011719
global_step=61656, return_per_episode=160.39083862304688
global_step=61664, return_per_episode=25.887632369995117
global_step=61789, return_per_episode=363.3548278808594
global_step=61844, return_per_episode=148.22750854492188
global_step=61944, return_per_episode=322.348388671875
global_step=62064, return_per_episode=338.2054138183594
global_step=62161, return_per_episode=332.2033386230469
global_step=62211, return_per_episode=198.0863037109375
global_step=62303, return_per_episode=333.2076110839844
global_step=62470, return_per_episode=615.7657470703125
global_step=62608, return_per_episode=524.2920532226562
global_step=62728, return_per_episode=315.6808166503906
global_step=62823, return_per_episode=266.4201354980469
global_step=63284, return_per_episode=1185.3134765625
global_step=63422, return_per_episode=448.9784240722656
Time Taken: 363
global_step=63495, return_per_episode=169.93246459960938
global_step=63521, return_per_episode=65.29364013671875
global_step=63528, return_per_episode=18.384464263916016
global_step=63571, return_per_episode=174.06256103515625
global_step=63639, return_per_episode=238.76853942871094
global_step=63749, return_per_episode=277.9447326660156
global_step=63883, return_per_episode=498.0983581542969
global_step=63938, return_per_episode=190.72454833984375
global_step=63984, return_per_episode=145.90550231933594
global_step=64074, return_per_episode=233.97109985351562
global_step=64152, return_per_episode=243.1695098876953
global_step=64198, return_per_episode=108.37141418457031
global_step=64314, return_per_episode=319.4001159667969
global_step=64438, return_per_episode=492.8773498535156
global_step=64446, return_per_episode=24.655948638916016
global_step=64555, return_per_episode=311.4692687988281
global_step=64623, return_per_episode=182.4169464111328
global_step=64889, return_per_episode=807.0557250976562
global_step=65238, return_per_episode=1045.205322265625
global_step=65292, return_per_episode=151.84132385253906
global_step=65339, return_per_episode=126.82676696777344
global_step=65407, return_per_episode=231.75633239746094
global_step=65487, return_per_episode=184.2743682861328
Time Taken: 365
global_step=65567, return_per_episode=265.1372375488281
global_step=65615, return_per_episode=126.2321548461914
global_step=65688, return_per_episode=179.7705078125
global_step=65742, return_per_episode=157.39590454101562
global_step=65832, return_per_episode=325.5813293457031
global_step=65865, return_per_episode=103.62651824951172
global_step=65976, return_per_episode=362.5918273925781
global_step=66131, return_per_episode=459.16778564453125
global_step=66166, return_per_episode=131.09881591796875
global_step=66192, return_per_episode=62.25229263305664
global_step=66525, return_per_episode=876.0693969726562
global_step=66579, return_per_episode=156.32723999023438
global_step=66618, return_per_episode=146.4495391845703
global_step=66740, return_per_episode=320.26959228515625
global_step=66858, return_per_episode=369.1338195800781
global_step=66952, return_per_episode=308.25836181640625
global_step=67024, return_per_episode=180.46405029296875
global_step=67155, return_per_episode=383.5274658203125
global_step=67218, return_per_episode=158.2742919921875
global_step=67224, return_per_episode=18.28289794921875
global_step=67286, return_per_episode=221.51414489746094
global_step=67376, return_per_episode=254.36036682128906
global_step=67407, return_per_episode=97.64909362792969
Time Taken: 366
global_step=67602, return_per_episode=565.1980590820312
global_step=67662, return_per_episode=162.38267517089844
global_step=67710, return_per_episode=168.97129821777344
global_step=67733, return_per_episode=72.79669189453125
global_step=67840, return_per_episode=347.2432861328125
global_step=67978, return_per_episode=420.67236328125
global_step=67990, return_per_episode=29.984233856201172
global_step=68049, return_per_episode=177.61627197265625
global_step=68097, return_per_episode=169.7527618408203
global_step=68230, return_per_episode=459.5697021484375
global_step=68270, return_per_episode=119.59508514404297
global_step=68357, return_per_episode=279.49420166015625
global_step=68516, return_per_episode=444.536865234375
global_step=68862, return_per_episode=1085.906494140625
global_step=68897, return_per_episode=87.15937805175781
global_step=69024, return_per_episode=399.9004821777344
global_step=69218, return_per_episode=560.6140747070312
global_step=69313, return_per_episode=266.9108581542969
global_step=69343, return_per_episode=87.88235473632812
global_step=69401, return_per_episode=190.20889282226562
global_step=69434, return_per_episode=110.35173797607422
global_step=69488, return_per_episode=142.945556640625
global_step=69565, return_per_episode=252.42660522460938
global_step=69623, return_per_episode=164.15896606445312
Time Taken: 367
global_step=69822, return_per_episode=652.8213500976562
global_step=69932, return_per_episode=339.0596923828125
global_step=69987, return_per_episode=208.25689697265625
global_step=70172, return_per_episode=519.0538330078125
global_step=70215, return_per_episode=153.0416259765625
global_step=70308, return_per_episode=310.3712463378906
global_step=70338, return_per_episode=94.319091796875
global_step=70364, return_per_episode=78.54287719726562
global_step=70422, return_per_episode=162.31764221191406
global_step=70454, return_per_episode=95.96434783935547
global_step=70576, return_per_episode=394.3642272949219
global_step=70677, return_per_episode=215.72222900390625
global_step=70875, return_per_episode=631.8037719726562
global_step=70923, return_per_episode=150.58151245117188
global_step=70970, return_per_episode=155.91790771484375
global_step=71035, return_per_episode=184.4923553466797
global_step=71143, return_per_episode=338.66131591796875
global_step=71313, return_per_episode=548.6951293945312
global_step=71366, return_per_episode=144.3244171142578
global_step=71413, return_per_episode=167.01451110839844
global_step=71575, return_per_episode=546.62060546875
global_step=71663, return_per_episode=266.1006164550781
Time Taken: 367
global_step=71842, return_per_episode=460.5133972167969
global_step=71917, return_per_episode=187.9268798828125
global_step=71953, return_per_episode=143.03489685058594
global_step=72110, return_per_episode=427.3037414550781
global_step=72219, return_per_episode=245.65939331054688
global_step=72267, return_per_episode=143.7976837158203
global_step=72362, return_per_episode=296.09771728515625
global_step=72402, return_per_episode=111.99153137207031
global_step=72452, return_per_episode=170.62283325195312
global_step=72500, return_per_episode=155.3268280029297
global_step=72557, return_per_episode=182.3456573486328
global_step=72603, return_per_episode=120.06486511230469
global_step=72616, return_per_episode=45.721290588378906
global_step=72674, return_per_episode=220.9037322998047
global_step=72777, return_per_episode=260.32733154296875
global_step=72853, return_per_episode=241.15159606933594
global_step=72951, return_per_episode=218.70675659179688
global_step=73022, return_per_episode=231.74087524414062
global_step=73115, return_per_episode=351.70574951171875
global_step=73217, return_per_episode=271.6290283203125
global_step=73371, return_per_episode=426.05291748046875
global_step=73530, return_per_episode=384.8772277832031
global_step=73569, return_per_episode=112.26219177246094
Time Taken: 368
global_step=73766, return_per_episode=755.6964721679688
global_step=73808, return_per_episode=93.9194107055664
global_step=74012, return_per_episode=658.1532592773438
global_step=74118, return_per_episode=248.286865234375
global_step=74172, return_per_episode=185.11778259277344
global_step=74292, return_per_episode=317.1651611328125
global_step=74347, return_per_episode=130.26690673828125
global_step=74437, return_per_episode=281.7326965332031
global_step=74556, return_per_episode=378.1985778808594
global_step=74677, return_per_episode=389.4353942871094
global_step=74720, return_per_episode=105.02017974853516
global_step=74791, return_per_episode=199.32923889160156
global_step=74958, return_per_episode=498.530517578125
global_step=75089, return_per_episode=373.7785339355469
global_step=75164, return_per_episode=252.3269500732422
global_step=75332, return_per_episode=558.2577514648438
global_step=75411, return_per_episode=307.6415710449219
global_step=75605, return_per_episode=555.1266479492188
global_step=75629, return_per_episode=67.08309936523438
global_step=75755, return_per_episode=313.37371826171875
Time Taken: 369
global_step=75799, return_per_episode=148.53042602539062
global_step=75841, return_per_episode=159.7900848388672
global_step=75876, return_per_episode=83.8836898803711
global_step=75905, return_per_episode=80.98766326904297
global_step=76123, return_per_episode=782.3251953125
global_step=76159, return_per_episode=80.42745208740234
global_step=76221, return_per_episode=195.46803283691406
global_step=76260, return_per_episode=116.19872283935547
global_step=76296, return_per_episode=119.64794158935547
global_step=76319, return_per_episode=53.396881103515625
global_step=76346, return_per_episode=90.18042755126953
global_step=76456, return_per_episode=397.9818420410156
global_step=76695, return_per_episode=725.2212524414062
global_step=76794, return_per_episode=295.6301574707031
global_step=76861, return_per_episode=179.6607208251953
global_step=76965, return_per_episode=387.77154541015625
global_step=77038, return_per_episode=238.38473510742188
global_step=77105, return_per_episode=120.87822723388672
global_step=77204, return_per_episode=271.86431884765625
global_step=77398, return_per_episode=552.6047973632812
global_step=77524, return_per_episode=355.56500244140625
global_step=77645, return_per_episode=300.5625
global_step=77696, return_per_episode=144.6502227783203
global_step=77782, return_per_episode=249.5042266845703
Time Taken: 365
global_step=77873, return_per_episode=274.8181457519531
global_step=77966, return_per_episode=317.11700439453125
global_step=78291, return_per_episode=1074.839111328125
global_step=78380, return_per_episode=252.6578369140625
global_step=78430, return_per_episode=158.3222198486328
global_step=78458, return_per_episode=88.22601318359375
global_step=78565, return_per_episode=322.6153259277344
global_step=78614, return_per_episode=157.1980438232422
global_step=78675, return_per_episode=192.79774475097656
global_step=78748, return_per_episode=198.04554748535156
global_step=78788, return_per_episode=170.37213134765625
global_step=78894, return_per_episode=305.6986999511719
global_step=78946, return_per_episode=133.86485290527344
global_step=79051, return_per_episode=391.6971130371094
global_step=79142, return_per_episode=249.92819213867188
global_step=79233, return_per_episode=316.2547912597656
global_step=79382, return_per_episode=540.9661254882812
global_step=79458, return_per_episode=228.19235229492188
global_step=79549, return_per_episode=248.2473907470703
global_step=79630, return_per_episode=189.72764587402344
global_step=79686, return_per_episode=151.29739379882812
global_step=79828, return_per_episode=450.1708068847656
Time Taken: 366
global_step=79892, return_per_episode=174.90101623535156
global_step=79930, return_per_episode=108.4897232055664
global_step=80028, return_per_episode=344.2294006347656
global_step=80097, return_per_episode=268.7955322265625
global_step=80228, return_per_episode=429.6323547363281
global_step=80276, return_per_episode=136.4537353515625
global_step=80338, return_per_episode=185.17579650878906
global_step=80362, return_per_episode=80.68985748291016
global_step=80432, return_per_episode=234.32012939453125
global_step=80465, return_per_episode=129.06573486328125
global_step=80509, return_per_episode=101.54932403564453
global_step=80623, return_per_episode=321.0599365234375
global_step=80746, return_per_episode=362.9292297363281
global_step=80872, return_per_episode=389.1028747558594
global_step=80918, return_per_episode=89.406005859375
global_step=80950, return_per_episode=106.236328125
global_step=80977, return_per_episode=76.24616241455078
global_step=81113, return_per_episode=384.412109375
global_step=81150, return_per_episode=112.150146484375
global_step=81214, return_per_episode=213.08872985839844
global_step=81250, return_per_episode=102.47674560546875
global_step=81279, return_per_episode=114.81486511230469
global_step=81420, return_per_episode=441.8649597167969
global_step=81487, return_per_episode=196.68482971191406
global_step=81626, return_per_episode=455.94915771484375
global_step=81661, return_per_episode=112.67639923095703
global_step=81735, return_per_episode=227.77426147460938
global_step=81852, return_per_episode=294.2190856933594
Time Taken: 367
global_step=81923, return_per_episode=206.1947021484375
global_step=82003, return_per_episode=260.77593994140625
global_step=82128, return_per_episode=406.9194641113281
global_step=82232, return_per_episode=380.4592590332031
global_step=82280, return_per_episode=163.0415802001953
global_step=82326, return_per_episode=140.2273406982422
global_step=82354, return_per_episode=93.78883361816406
global_step=82440, return_per_episode=234.94590759277344
global_step=82551, return_per_episode=435.2838134765625
global_step=82627, return_per_episode=232.47457885742188
global_step=82760, return_per_episode=410.9156188964844
global_step=82870, return_per_episode=335.4007568359375
global_step=82913, return_per_episode=114.41487884521484
global_step=83063, return_per_episode=422.61383056640625
global_step=83167, return_per_episode=311.7963562011719
global_step=83256, return_per_episode=317.96173095703125
global_step=83283, return_per_episode=93.07868194580078
global_step=83347, return_per_episode=210.8208465576172
global_step=83426, return_per_episode=273.8544616699219
global_step=83489, return_per_episode=195.34695434570312
global_step=83523, return_per_episode=125.88777160644531
global_step=83669, return_per_episode=469.5932312011719
global_step=83748, return_per_episode=256.0272521972656
global_step=83778, return_per_episode=93.09559631347656
global_step=83855, return_per_episode=272.01153564453125
global_step=83905, return_per_episode=87.67374420166016
global_step=83944, return_per_episode=142.5478057861328
Time Taken: 367
global_step=84026, return_per_episode=246.5025177001953
global_step=84055, return_per_episode=81.88232421875
global_step=84111, return_per_episode=165.0909423828125
global_step=84128, return_per_episode=49.57991027832031
global_step=84255, return_per_episode=365.9729309082031
global_step=84328, return_per_episode=235.1561279296875
global_step=84376, return_per_episode=153.18116760253906
global_step=84481, return_per_episode=240.23782348632812
global_step=84548, return_per_episode=211.66966247558594
global_step=84805, return_per_episode=819.8490600585938
global_step=84925, return_per_episode=379.4617004394531
global_step=85142, return_per_episode=656.1834716796875
global_step=85291, return_per_episode=398.9905090332031
global_step=85339, return_per_episode=72.29032897949219
global_step=85416, return_per_episode=223.00509643554688
global_step=85615, return_per_episode=555.8338012695312
global_step=85693, return_per_episode=244.32012939453125
global_step=85828, return_per_episode=388.4549255371094
global_step=85876, return_per_episode=135.73072814941406
global_step=85898, return_per_episode=76.80089569091797
global_step=86005, return_per_episode=252.9849395751953
Time Taken: 368
global_step=86128, return_per_episode=360.6390686035156
global_step=86191, return_per_episode=232.248779296875
global_step=86222, return_per_episode=101.51348876953125
global_step=86354, return_per_episode=441.4758605957031
global_step=86405, return_per_episode=117.28436279296875
global_step=86520, return_per_episode=420.7211608886719
global_step=86569, return_per_episode=179.44729614257812
global_step=86640, return_per_episode=235.4366912841797
global_step=86672, return_per_episode=89.83059692382812
global_step=86764, return_per_episode=314.1368408203125
global_step=86778, return_per_episode=41.4285888671875
global_step=87200, return_per_episode=1303.86328125
global_step=87267, return_per_episode=240.18638610839844
global_step=87372, return_per_episode=330.6546630859375
global_step=87492, return_per_episode=375.34478759765625
global_step=87553, return_per_episode=215.88734436035156
global_step=87733, return_per_episode=584.3133544921875
global_step=87974, return_per_episode=736.3345336914062
global_step=88038, return_per_episode=198.7789764404297
Time Taken: 369
global_step=88170, return_per_episode=356.23199462890625
global_step=88387, return_per_episode=596.0443115234375
global_step=88437, return_per_episode=163.2948760986328
global_step=88659, return_per_episode=635.0902099609375
global_step=88722, return_per_episode=171.4222869873047
global_step=88782, return_per_episode=188.29002380371094
global_step=88906, return_per_episode=361.3613586425781
global_step=89100, return_per_episode=586.412353515625
global_step=89162, return_per_episode=162.5318603515625
global_step=89183, return_per_episode=59.79109573364258
global_step=89273, return_per_episode=306.3976745605469
global_step=89450, return_per_episode=621.6568603515625
global_step=89497, return_per_episode=199.31765747070312
global_step=89590, return_per_episode=338.4001770019531
global_step=89630, return_per_episode=104.26310729980469
global_step=89740, return_per_episode=354.9282531738281
global_step=89883, return_per_episode=412.47491455078125
Time Taken: 369
global_step=90125, return_per_episode=776.542724609375
global_step=90196, return_per_episode=145.69656372070312
global_step=90265, return_per_episode=204.78269958496094
global_step=90356, return_per_episode=298.08489990234375
global_step=90399, return_per_episode=134.1488800048828
global_step=90548, return_per_episode=420.0838623046875
global_step=90597, return_per_episode=140.239013671875
global_step=90640, return_per_episode=139.73550415039062
global_step=90734, return_per_episode=295.0442810058594
global_step=90803, return_per_episode=242.29354858398438
global_step=90998, return_per_episode=509.8705749511719
global_step=91075, return_per_episode=283.31439208984375
global_step=91188, return_per_episode=373.7509460449219
global_step=91434, return_per_episode=809.270751953125
global_step=91472, return_per_episode=70.98926544189453
global_step=91623, return_per_episode=507.93212890625
global_step=91702, return_per_episode=247.76820373535156
global_step=91798, return_per_episode=245.0299072265625
global_step=91806, return_per_episode=30.778608322143555
global_step=91912, return_per_episode=370.2648620605469
global_step=91948, return_per_episode=136.7301025390625
global_step=92120, return_per_episode=561.4557495117188
Time Taken: 370
global_step=92373, return_per_episode=886.5634155273438
global_step=92410, return_per_episode=107.92859649658203
global_step=92507, return_per_episode=309.600830078125
global_step=92649, return_per_episode=395.823486328125
global_step=92782, return_per_episode=385.997314453125
global_step=92826, return_per_episode=119.32804870605469
global_step=93000, return_per_episode=476.7467346191406
global_step=93040, return_per_episode=92.2430191040039
global_step=93347, return_per_episode=855.2473754882812
global_step=93467, return_per_episode=396.74407958984375
global_step=93513, return_per_episode=140.09320068359375
global_step=93568, return_per_episode=159.38189697265625
global_step=93631, return_per_episode=162.65090942382812
global_step=93681, return_per_episode=157.49085998535156
global_step=93765, return_per_episode=294.66876220703125
global_step=93884, return_per_episode=405.1572570800781
global_step=93954, return_per_episode=194.0885772705078
global_step=94010, return_per_episode=183.6746368408203
global_step=94151, return_per_episode=218.27976989746094
Time Taken: 370
global_step=94233, return_per_episode=272.54986572265625
global_step=94341, return_per_episode=403.1471862792969
global_step=94373, return_per_episode=94.87749481201172
global_step=94400, return_per_episode=87.78727722167969
global_step=94502, return_per_episode=323.18206787109375
global_step=94567, return_per_episode=263.86590576171875
global_step=94592, return_per_episode=90.23976135253906
global_step=94626, return_per_episode=94.64171600341797
global_step=94665, return_per_episode=110.73181915283203
global_step=94730, return_per_episode=194.0671844482422
global_step=94777, return_per_episode=141.61392211914062
global_step=94874, return_per_episode=265.46435546875
global_step=94980, return_per_episode=346.44769287109375
global_step=95082, return_per_episode=313.6596984863281
global_step=95120, return_per_episode=143.4230194091797
global_step=95212, return_per_episode=223.7887420654297
global_step=95275, return_per_episode=224.6400146484375
global_step=95320, return_per_episode=167.84524536132812
global_step=95525, return_per_episode=725.6080322265625
global_step=95564, return_per_episode=108.14218139648438
global_step=95667, return_per_episode=347.6859436035156
global_step=95726, return_per_episode=148.2400665283203
global_step=95755, return_per_episode=99.68061828613281
global_step=95810, return_per_episode=185.39346313476562
global_step=95975, return_per_episode=510.57489013671875
global_step=96068, return_per_episode=297.23968505859375
global_step=96135, return_per_episode=176.8434600830078
Time Taken: 371
global_step=96512, return_per_episode=1059.1258544921875
global_step=96629, return_per_episode=345.1354064941406
global_step=96711, return_per_episode=288.2563781738281
global_step=96737, return_per_episode=64.39518737792969
global_step=96883, return_per_episode=455.74169921875
global_step=97074, return_per_episode=528.0127563476562
global_step=97205, return_per_episode=358.9400939941406
global_step=97330, return_per_episode=357.6594543457031
global_step=97410, return_per_episode=285.6882629394531
global_step=97489, return_per_episode=194.0184783935547
global_step=97712, return_per_episode=658.6892700195312
global_step=97735, return_per_episode=83.4210433959961
global_step=97843, return_per_episode=300.2882080078125
global_step=97947, return_per_episode=315.86810302734375
global_step=98012, return_per_episode=221.9844970703125
global_step=98095, return_per_episode=280.4354553222656
global_step=98158, return_per_episode=164.36248779296875
Time Taken: 372
global_step=98643, return_per_episode=1498.2017822265625
global_step=98678, return_per_episode=129.28863525390625
global_step=98723, return_per_episode=135.7688751220703
global_step=98777, return_per_episode=258.64556884765625
global_step=98847, return_per_episode=239.16380310058594
global_step=99074, return_per_episode=652.0693969726562
global_step=99136, return_per_episode=232.41270446777344
global_step=99166, return_per_episode=89.24951934814453
global_step=99178, return_per_episode=19.63387680053711
global_step=99219, return_per_episode=141.89883422851562
global_step=99405, return_per_episode=581.6636352539062
global_step=99492, return_per_episode=260.404296875
global_step=99550, return_per_episode=198.9512176513672
global_step=99622, return_per_episode=208.77804565429688
global_step=99703, return_per_episode=265.42193603515625
global_step=99752, return_per_episode=125.13594055175781
global_step=99908, return_per_episode=491.8456726074219
global_step=99933, return_per_episode=90.08757781982422
global_step=100116, return_per_episode=605.2350463867188
global_step=100254, return_per_episode=491.53131103515625
global_step=100298, return_per_episode=148.30520629882812
Time Taken: 372
global_step=100424, return_per_episode=397.6068420410156
global_step=100649, return_per_episode=718.8112182617188
global_step=100721, return_per_episode=239.51129150390625
global_step=100785, return_per_episode=201.6787567138672
global_step=100998, return_per_episode=670.6315307617188
global_step=101014, return_per_episode=44.326744079589844
global_step=101098, return_per_episode=302.9319763183594
global_step=101163, return_per_episode=214.43894958496094
global_step=101272, return_per_episode=352.8081970214844
global_step=101360, return_per_episode=261.5107421875
global_step=101564, return_per_episode=582.0693969726562
global_step=101650, return_per_episode=277.302734375
global_step=101722, return_per_episode=210.67176818847656
global_step=101861, return_per_episode=403.93438720703125
global_step=101888, return_per_episode=82.70333862304688
global_step=102004, return_per_episode=354.08111572265625
global_step=102180, return_per_episode=518.8002319335938
global_step=102249, return_per_episode=218.77383422851562
global_step=102299, return_per_episode=170.7333984375
global_step=102330, return_per_episode=112.06836700439453
Time Taken: 373
global_step=102553, return_per_episode=591.0357055664062
global_step=102666, return_per_episode=335.4076232910156
global_step=102684, return_per_episode=66.08505249023438
global_step=102788, return_per_episode=314.3448181152344
global_step=102840, return_per_episode=175.1007080078125
global_step=102946, return_per_episode=310.1343994140625
global_step=102978, return_per_episode=107.8274154663086
global_step=103024, return_per_episode=94.46356964111328
global_step=103088, return_per_episode=246.40768432617188
global_step=103143, return_per_episode=169.3653106689453
global_step=103263, return_per_episode=412.1343078613281
global_step=103311, return_per_episode=157.11000061035156
global_step=103378, return_per_episode=175.25474548339844
global_step=103465, return_per_episode=191.07763671875
global_step=103587, return_per_episode=335.58599853515625
global_step=103630, return_per_episode=72.45952606201172
global_step=103754, return_per_episode=351.2528076171875
global_step=103871, return_per_episode=457.22564697265625
global_step=103950, return_per_episode=238.40499877929688
global_step=104002, return_per_episode=158.0283203125
global_step=104061, return_per_episode=204.3066864013672
global_step=104098, return_per_episode=129.70831298828125
global_step=104175, return_per_episode=227.57461547851562
global_step=104291, return_per_episode=301.15826416015625
global_step=104344, return_per_episode=193.9403839111328
global_step=104400, return_per_episode=190.4850616455078
Time Taken: 373
global_step=104542, return_per_episode=449.1065673828125
global_step=104696, return_per_episode=471.7259521484375
global_step=104746, return_per_episode=118.50275421142578
global_step=104912, return_per_episode=497.8475646972656
global_step=105022, return_per_episode=412.5528259277344
global_step=105072, return_per_episode=148.17897033691406
global_step=105370, return_per_episode=883.343505859375
global_step=105577, return_per_episode=692.4937133789062
global_step=105677, return_per_episode=362.1295166015625
global_step=105768, return_per_episode=280.824951171875
global_step=105841, return_per_episode=248.10130310058594
global_step=105922, return_per_episode=203.53341674804688
global_step=106392, return_per_episode=1302.2889404296875
global_step=106439, return_per_episode=135.22377014160156
global_step=106494, return_per_episode=256.3085632324219
Time Taken: 374
global_step=106615, return_per_episode=286.5402526855469
global_step=106652, return_per_episode=155.3159942626953
global_step=106722, return_per_episode=207.53065490722656
global_step=106841, return_per_episode=378.2635803222656
global_step=106923, return_per_episode=238.74929809570312
global_step=106997, return_per_episode=228.14691162109375
global_step=107009, return_per_episode=42.10036849975586
global_step=107029, return_per_episode=57.824073791503906
global_step=107110, return_per_episode=280.7450256347656
global_step=107235, return_per_episode=355.0588073730469
global_step=107436, return_per_episode=573.5679321289062
global_step=107624, return_per_episode=628.0663452148438
global_step=107736, return_per_episode=398.7124938964844
global_step=107794, return_per_episode=193.5039825439453
global_step=107843, return_per_episode=115.89508056640625
global_step=107969, return_per_episode=381.4409484863281
global_step=108042, return_per_episode=226.6671600341797
global_step=108120, return_per_episode=285.5125732421875
global_step=108184, return_per_episode=203.48904418945312
global_step=108240, return_per_episode=204.04791259765625
global_step=108247, return_per_episode=20.991718292236328
global_step=108486, return_per_episode=837.4796752929688
Time Taken: 374
global_step=108601, return_per_episode=372.951416015625
global_step=108634, return_per_episode=111.72008514404297
global_step=108793, return_per_episode=485.0843811035156
global_step=108825, return_per_episode=106.43756103515625
global_step=108912, return_per_episode=254.7328338623047
global_step=109014, return_per_episode=300.815185546875
global_step=109046, return_per_episode=80.64288330078125
global_step=109111, return_per_episode=255.0702362060547
global_step=109317, return_per_episode=511.3889465332031
global_step=109422, return_per_episode=334.34735107421875
global_step=109699, return_per_episode=810.8699340820312
global_step=109783, return_per_episode=228.1949920654297
global_step=109810, return_per_episode=81.95420837402344
global_step=109844, return_per_episode=88.12469482421875
global_step=109864, return_per_episode=65.20819854736328
global_step=109927, return_per_episode=220.4068603515625
global_step=109985, return_per_episode=254.27859497070312
global_step=110048, return_per_episode=219.50682067871094
global_step=110058, return_per_episode=26.577465057373047
global_step=110064, return_per_episode=14.825803756713867
global_step=110212, return_per_episode=458.18731689453125
global_step=110230, return_per_episode=45.648681640625
global_step=110382, return_per_episode=508.88134765625
global_step=110516, return_per_episode=439.19732666015625
Time Taken: 375
global_step=110639, return_per_episode=384.7803649902344
global_step=110710, return_per_episode=184.93141174316406
global_step=110826, return_per_episode=393.5604553222656
global_step=110999, return_per_episode=562.326416015625
global_step=111295, return_per_episode=974.267578125
global_step=111543, return_per_episode=777.4278564453125
global_step=111630, return_per_episode=240.4626922607422
global_step=111764, return_per_episode=366.4699401855469
global_step=111859, return_per_episode=321.8150939941406
global_step=111924, return_per_episode=191.97500610351562
global_step=111973, return_per_episode=194.00355529785156
global_step=112044, return_per_episode=237.8142547607422
global_step=112285, return_per_episode=709.1744995117188
global_step=112433, return_per_episode=391.6704406738281
global_step=112526, return_per_episode=318.0818786621094
Time Taken: 375
global_step=112677, return_per_episode=562.2550659179688
global_step=112791, return_per_episode=383.6158752441406
global_step=112818, return_per_episode=87.01477813720703
global_step=113327, return_per_episode=1451.458251953125
global_step=113453, return_per_episode=425.99578857421875
global_step=113528, return_per_episode=189.11709594726562
global_step=113574, return_per_episode=134.99893188476562
global_step=113693, return_per_episode=331.2041931152344
global_step=113954, return_per_episode=843.9443969726562
global_step=114197, return_per_episode=646.24853515625
global_step=114287, return_per_episode=260.6824951171875
global_step=114346, return_per_episode=204.70309448242188
global_step=114530, return_per_episode=603.3213500976562
global_step=114661, return_per_episode=491.7613220214844
Time Taken: 375
global_step=114940, return_per_episode=871.7698364257812
global_step=114960, return_per_episode=61.097965240478516
global_step=114997, return_per_episode=126.40729522705078
global_step=115082, return_per_episode=245.76776123046875
global_step=115176, return_per_episode=280.7996826171875
global_step=115262, return_per_episode=290.8525695800781
global_step=115612, return_per_episode=1149.175537109375
global_step=115632, return_per_episode=68.58853912353516
global_step=115688, return_per_episode=178.41363525390625
global_step=115839, return_per_episode=424.0198059082031
global_step=115884, return_per_episode=127.26215362548828
global_step=115990, return_per_episode=333.3640441894531
global_step=116091, return_per_episode=369.4677734375
global_step=116130, return_per_episode=121.53279113769531
global_step=116209, return_per_episode=277.35626220703125
global_step=116279, return_per_episode=161.21311950683594
global_step=116509, return_per_episode=626.6168212890625
global_step=116608, return_per_episode=294.35015869140625
global_step=116699, return_per_episode=265.978759765625
Time Taken: 375
global_step=116765, return_per_episode=281.80792236328125
global_step=116814, return_per_episode=124.14827728271484
global_step=116930, return_per_episode=386.25982666015625
global_step=117007, return_per_episode=251.05833435058594
global_step=117114, return_per_episode=345.4848937988281
global_step=117170, return_per_episode=174.60430908203125
global_step=117257, return_per_episode=250.7440643310547
global_step=117348, return_per_episode=288.6475830078125
global_step=117413, return_per_episode=187.1954803466797
global_step=117511, return_per_episode=276.17181396484375
global_step=117560, return_per_episode=154.59603881835938
global_step=117632, return_per_episode=218.95684814453125
global_step=117679, return_per_episode=160.4671173095703
global_step=118028, return_per_episode=1135.489990234375
global_step=118156, return_per_episode=424.5420837402344
global_step=118319, return_per_episode=461.8414306640625
global_step=118419, return_per_episode=330.543701171875
global_step=118599, return_per_episode=568.6837768554688
global_step=118658, return_per_episode=162.50340270996094
global_step=118769, return_per_episode=392.0030517578125
Time Taken: 375
global_step=119026, return_per_episode=702.8160400390625
global_step=119150, return_per_episode=433.2779235839844
global_step=119312, return_per_episode=481.2937927246094
global_step=119402, return_per_episode=249.46437072753906
global_step=119485, return_per_episode=320.0055236816406
global_step=119580, return_per_episode=365.8475036621094
global_step=119742, return_per_episode=521.9119262695312
global_step=119782, return_per_episode=132.48980712890625
global_step=119849, return_per_episode=264.063720703125
global_step=120030, return_per_episode=664.1832275390625
global_step=120136, return_per_episode=377.2796325683594
global_step=120343, return_per_episode=641.4912109375
global_step=120435, return_per_episode=307.2925109863281
global_step=120500, return_per_episode=196.25094604492188
global_step=120553, return_per_episode=193.30479431152344
global_step=120721, return_per_episode=449.6714172363281
global_step=120818, return_per_episode=324.0626220703125
Time Taken: 375
global_step=121008, return_per_episode=651.4518432617188
global_step=121102, return_per_episode=304.61083984375
global_step=121129, return_per_episode=89.49109649658203
global_step=121238, return_per_episode=338.2904357910156
global_step=121270, return_per_episode=99.91219329833984
